obs,icd10,icd10_label,valid_fy,valid_fy,mce_age_condition,mce_sex_condition,mce_age_condition,mce_sex_condition,mce_age_condition,mce_sex_condition,cc_age_split,cc_sex_split,cc,second_cc,third_cc,footnote
4571,L97911,Non-pressure chronic ulcer of unspecified part of right lower leg limited to breakdown of skin,Y,Y,,,,,,,,,217.0,,,
4572,L97912,Non-pressure chronic ulcer of unspecified part of right lower leg with fat layer exposed,Y,Y,,,,,,,,,217.0,,,
4573,L97913,Non-pressure chronic ulcer of unspecified part of right lower leg with necrosis of muscle,Y,Y,,,,,,,,,217.0,,,
4574,L97914,Non-pressure chronic ulcer of unspecified part of right lower leg with necrosis of bone,Y,Y,,,,,,,,,217.0,,,
4575,L97915,Non-pressure chronic ulcer of unspecified part of right lower leg with muscle involvement without evidence of necrosis,Y,Y,,,,,,,,,217.0,,,
4576,L97916,Non-pressure chronic ulcer of unspecified part of right lower leg with bone involvement without evidence of necrosis,Y,Y,,,,,,,,,217.0,,,
4577,L97918,Non-pressure chronic ulcer of unspecified part of right lower leg with other specified severity,Y,Y,,,,,,,,,217.0,,,
4578,L97919,Non-pressure chronic ulcer of unspecified part of right lower leg with unspecified severity,Y,Y,,,,,,,,,217.0,,,
4579,L97921,Non-pressure chronic ulcer of unspecified part of left lower leg limited to breakdown of skin,Y,Y,,,,,,,,,217.0,,,
4580,L97922,Non-pressure chronic ulcer of unspecified part of left lower leg with fat layer exposed,Y,Y,,,,,,,,,217.0,,,
4581,L97923,Non-pressure chronic ulcer of unspecified part of left lower leg with necrosis of muscle,Y,Y,,,,,,,,,217.0,,,
4582,L97924,Non-pressure chronic ulcer of unspecified part of left lower leg with necrosis of bone,Y,Y,,,,,,,,,217.0,,,
4583,L97925,Non-pressure chronic ulcer of unspecified part of left lower leg with muscle involvement without evidence of necrosis,Y,Y,,,,,,,,,217.0,,,
4584,L97926,Non-pressure chronic ulcer of unspecified part of left lower leg with bone involvement without evidence of necrosis,Y,Y,,,,,,,,,217.0,,,
4585,L97928,Non-pressure chronic ulcer of unspecified part of left lower leg with other specified severity,Y,Y,,,,,,,,,217.0,,,
4586,L97929,Non-pressure chronic ulcer of unspecified part of left lower leg with unspecified severity,Y,Y,,,,,,,,,217.0,,,
4587,L98411,Non-pressure chronic ulcer of buttock limited to breakdown of skin,Y,Y,,,,,,,,,217.0,,,
4588,L98412,Non-pressure chronic ulcer of buttock with fat layer exposed,Y,Y,,,,,,,,,217.0,,,
4589,L98413,Non-pressure chronic ulcer of buttock with necrosis of muscle,Y,Y,,,,,,,,,217.0,,,
4590,L98414,Non-pressure chronic ulcer of buttock with necrosis of bone,Y,Y,,,,,,,,,217.0,,,
4591,L98415,Non-pressure chronic ulcer of buttock with muscle involvement without evidence of necrosis,Y,Y,,,,,,,,,217.0,,,
4592,L98416,Non-pressure chronic ulcer of buttock with bone involvement without evidence of necrosis,Y,Y,,,,,,,,,217.0,,,
4593,L98418,Non-pressure chronic ulcer of buttock with other specified severity,Y,Y,,,,,,,,,217.0,,,
4594,L98419,Non-pressure chronic ulcer of buttock with unspecified severity,Y,Y,,,,,,,,,217.0,,,
4595,L98421,Non-pressure chronic ulcer of back limited to breakdown of skin,Y,Y,,,,,,,,,217.0,,,
4596,L98422,Non-pressure chronic ulcer of back with fat layer exposed,Y,Y,,,,,,,,,217.0,,,
4597,L98423,Non-pressure chronic ulcer of back with necrosis of muscle,Y,Y,,,,,,,,,217.0,,,
4598,L98424,Non-pressure chronic ulcer of back with necrosis of bone,Y,Y,,,,,,,,,217.0,,,
4599,L98425,Non-pressure chronic ulcer of back with muscle involvement without evidence of necrosis,Y,Y,,,,,,,,,217.0,,,
4600,L98426,Non-pressure chronic ulcer of back with bone involvement without evidence of necrosis,Y,Y,,,,,,,,,217.0,,,
4601,L98428,Non-pressure chronic ulcer of back with other specified severity,Y,Y,,,,,,,,,217.0,,,
4602,L98429,Non-pressure chronic ulcer of back with unspecified severity,Y,Y,,,,,,,,,217.0,,,
4603,L98491,Non-pressure chronic ulcer of skin of other sites limited to breakdown of skin,Y,Y,,,,,,,,,217.0,,,
4604,L98492,Non-pressure chronic ulcer of skin of other sites with fat layer exposed,Y,Y,,,,,,,,,217.0,,,
4605,L98493,Non-pressure chronic ulcer of skin of other sites with necrosis of muscle,Y,Y,,,,,,,,,217.0,,,
4606,L98494,Non-pressure chronic ulcer of skin of other sites with necrosis of bone,Y,Y,,,,,,,,,217.0,,,
4607,L98495,Non-pressure chronic ulcer of skin of other sites with muscle involvement without evidence of necrosis,Y,Y,,,,,,,,,217.0,,,
4608,L98496,Non-pressure chronic ulcer of skin of other sites with bone involvement without evidence of necrosis,Y,Y,,,,,,,,,217.0,,,
4609,L98498,Non-pressure chronic ulcer of skin of other sites with other specified severity,Y,Y,,,,,,,,,217.0,,,
4610,L98499,Non-pressure chronic ulcer of skin of other sites with unspecified severity,Y,Y,,,,,,,,,217.0,,,
4611,M0000,"Staphylococcal arthritis, unspecified joint",Y,Y,,,,,,,,,55.0,,,
4612,M00011,"Staphylococcal arthritis, right shoulder",Y,Y,,,,,,,,,55.0,,,
4613,M00012,"Staphylococcal arthritis, left shoulder",Y,Y,,,,,,,,,55.0,,,
4614,M00019,"Staphylococcal arthritis, unspecified shoulder",Y,Y,,,,,,,,,55.0,,,
4615,M00021,"Staphylococcal arthritis, right elbow",Y,Y,,,,,,,,,55.0,,,
4616,M00022,"Staphylococcal arthritis, left elbow",Y,Y,,,,,,,,,55.0,,,
4617,M00029,"Staphylococcal arthritis, unspecified elbow",Y,Y,,,,,,,,,55.0,,,
4618,M00031,"Staphylococcal arthritis, right wrist",Y,Y,,,,,,,,,55.0,,,
4619,M00032,"Staphylococcal arthritis, left wrist",Y,Y,,,,,,,,,55.0,,,
4620,M00039,"Staphylococcal arthritis, unspecified wrist",Y,Y,,,,,,,,,55.0,,,
4621,M00041,"Staphylococcal arthritis, right hand",Y,Y,,,,,,,,,55.0,,,
4622,M00042,"Staphylococcal arthritis, left hand",Y,Y,,,,,,,,,55.0,,,
4623,M00049,"Staphylococcal arthritis, unspecified hand",Y,Y,,,,,,,,,55.0,,,
4624,M00051,"Staphylococcal arthritis, right hip",Y,Y,,,,,,,,,55.0,,,
4625,M00052,"Staphylococcal arthritis, left hip",Y,Y,,,,,,,,,55.0,,,
4626,M00059,"Staphylococcal arthritis, unspecified hip",Y,Y,,,,,,,,,55.0,,,
4627,M00061,"Staphylococcal arthritis, right knee",Y,Y,,,,,,,,,55.0,,,
4628,M00062,"Staphylococcal arthritis, left knee",Y,Y,,,,,,,,,55.0,,,
4629,M00069,"Staphylococcal arthritis, unspecified knee",Y,Y,,,,,,,,,55.0,,,
4630,M00071,"Staphylococcal arthritis, right ankle and foot",Y,Y,,,,,,,,,55.0,,,
4631,M00072,"Staphylococcal arthritis, left ankle and foot",Y,Y,,,,,,,,,55.0,,,
4632,M00079,"Staphylococcal arthritis, unspecified ankle and foot",Y,Y,,,,,,,,,55.0,,,
4633,M0008,"Staphylococcal arthritis, vertebrae",Y,Y,,,,,,,,,55.0,,,
4634,M0009,Staphylococcal polyarthritis,Y,Y,,,,,,,,,55.0,,,
4635,M0010,"Pneumococcal arthritis, unspecified joint",Y,Y,,,,,,,,,55.0,,,
4636,M00111,"Pneumococcal arthritis, right shoulder",Y,Y,,,,,,,,,55.0,,,
4637,M00112,"Pneumococcal arthritis, left shoulder",Y,Y,,,,,,,,,55.0,,,
4638,M00119,"Pneumococcal arthritis, unspecified shoulder",Y,Y,,,,,,,,,55.0,,,
4639,M00121,"Pneumococcal arthritis, right elbow",Y,Y,,,,,,,,,55.0,,,
4640,M00122,"Pneumococcal arthritis, left elbow",Y,Y,,,,,,,,,55.0,,,
4641,M00129,"Pneumococcal arthritis, unspecified elbow",Y,Y,,,,,,,,,55.0,,,
4642,M00131,"Pneumococcal arthritis, right wrist",Y,Y,,,,,,,,,55.0,,,
4643,M00132,"Pneumococcal arthritis, left wrist",Y,Y,,,,,,,,,55.0,,,
4644,M00139,"Pneumococcal arthritis, unspecified wrist",Y,Y,,,,,,,,,55.0,,,
4645,M00141,"Pneumococcal arthritis, right hand",Y,Y,,,,,,,,,55.0,,,
4646,M00142,"Pneumococcal arthritis, left hand",Y,Y,,,,,,,,,55.0,,,
4647,M00149,"Pneumococcal arthritis, unspecified hand",Y,Y,,,,,,,,,55.0,,,
4648,M00151,"Pneumococcal arthritis, right hip",Y,Y,,,,,,,,,55.0,,,
4649,M00152,"Pneumococcal arthritis, left hip",Y,Y,,,,,,,,,55.0,,,
4650,M00159,"Pneumococcal arthritis, unspecified hip",Y,Y,,,,,,,,,55.0,,,
4651,M00161,"Pneumococcal arthritis, right knee",Y,Y,,,,,,,,,55.0,,,
4652,M00162,"Pneumococcal arthritis, left knee",Y,Y,,,,,,,,,55.0,,,
4653,M00169,"Pneumococcal arthritis, unspecified knee",Y,Y,,,,,,,,,55.0,,,
4654,M00171,"Pneumococcal arthritis, right ankle and foot",Y,Y,,,,,,,,,55.0,,,
4655,M00172,"Pneumococcal arthritis, left ankle and foot",Y,Y,,,,,,,,,55.0,,,
4656,M00179,"Pneumococcal arthritis, unspecified ankle and foot",Y,Y,,,,,,,,,55.0,,,
4657,M0018,"Pneumococcal arthritis, vertebrae",Y,Y,,,,,,,,,55.0,,,
4658,M0019,Pneumococcal polyarthritis,Y,Y,,,,,,,,,55.0,,,
4659,M0020,"Other streptococcal arthritis, unspecified joint",Y,Y,,,,,,,,,55.0,,,
4660,M00211,"Other streptococcal arthritis, right shoulder",Y,Y,,,,,,,,,55.0,,,
4661,M00212,"Other streptococcal arthritis, left shoulder",Y,Y,,,,,,,,,55.0,,,
4662,M00219,"Other streptococcal arthritis, unspecified shoulder",Y,Y,,,,,,,,,55.0,,,
4663,M00221,"Other streptococcal arthritis, right elbow",Y,Y,,,,,,,,,55.0,,,
4664,M00222,"Other streptococcal arthritis, left elbow",Y,Y,,,,,,,,,55.0,,,
4665,M00229,"Other streptococcal arthritis, unspecified elbow",Y,Y,,,,,,,,,55.0,,,
4666,M00231,"Other streptococcal arthritis, right wrist",Y,Y,,,,,,,,,55.0,,,
4667,M00232,"Other streptococcal arthritis, left wrist",Y,Y,,,,,,,,,55.0,,,
4668,M00239,"Other streptococcal arthritis, unspecified wrist",Y,Y,,,,,,,,,55.0,,,
4669,M00241,"Other streptococcal arthritis, right hand",Y,Y,,,,,,,,,55.0,,,
4670,M00242,"Other streptococcal arthritis, left hand",Y,Y,,,,,,,,,55.0,,,
4671,M00249,"Other streptococcal arthritis, unspecified hand",Y,Y,,,,,,,,,55.0,,,
4672,M00251,"Other streptococcal arthritis, right hip",Y,Y,,,,,,,,,55.0,,,
4673,M00252,"Other streptococcal arthritis, left hip",Y,Y,,,,,,,,,55.0,,,
4674,M00259,"Other streptococcal arthritis, unspecified hip",Y,Y,,,,,,,,,55.0,,,
4675,M00261,"Other streptococcal arthritis, right knee",Y,Y,,,,,,,,,55.0,,,
4676,M00262,"Other streptococcal arthritis, left knee",Y,Y,,,,,,,,,55.0,,,
4677,M00269,"Other streptococcal arthritis, unspecified knee",Y,Y,,,,,,,,,55.0,,,
4678,M00271,"Other streptococcal arthritis, right ankle and foot",Y,Y,,,,,,,,,55.0,,,
4679,M00272,"Other streptococcal arthritis, left ankle and foot",Y,Y,,,,,,,,,55.0,,,
4680,M00279,"Other streptococcal arthritis, unspecified ankle and foot",Y,Y,,,,,,,,,55.0,,,
4681,M0028,"Other streptococcal arthritis, vertebrae",Y,Y,,,,,,,,,55.0,,,
4682,M0029,Other streptococcal polyarthritis,Y,Y,,,,,,,,,55.0,,,
4683,M0080,"Arthritis due to other bacteria, unspecified joint",Y,Y,,,,,,,,,55.0,,,
4684,M00811,"Arthritis due to other bacteria, right shoulder",Y,Y,,,,,,,,,55.0,,,
4685,M00812,"Arthritis due to other bacteria, left shoulder",Y,Y,,,,,,,,,55.0,,,
4686,M00819,"Arthritis due to other bacteria, unspecified shoulder",Y,Y,,,,,,,,,55.0,,,
4687,M00821,"Arthritis due to other bacteria, right elbow",Y,Y,,,,,,,,,55.0,,,
4688,M00822,"Arthritis due to other bacteria, left elbow",Y,Y,,,,,,,,,55.0,,,
4689,M00829,"Arthritis due to other bacteria, unspecified elbow",Y,Y,,,,,,,,,55.0,,,
4690,M00831,"Arthritis due to other bacteria, right wrist",Y,Y,,,,,,,,,55.0,,,
4691,M00832,"Arthritis due to other bacteria, left wrist",Y,Y,,,,,,,,,55.0,,,
4692,M00839,"Arthritis due to other bacteria, unspecified wrist",Y,Y,,,,,,,,,55.0,,,
4693,M00841,"Arthritis due to other bacteria, right hand",Y,Y,,,,,,,,,55.0,,,
4694,M00842,"Arthritis due to other bacteria, left hand",Y,Y,,,,,,,,,55.0,,,
4695,M00849,"Arthritis due to other bacteria, unspecified hand",Y,Y,,,,,,,,,55.0,,,
4696,M00851,"Arthritis due to other bacteria, right hip",Y,Y,,,,,,,,,55.0,,,
4697,M00852,"Arthritis due to other bacteria, left hip",Y,Y,,,,,,,,,55.0,,,
4698,M00859,"Arthritis due to other bacteria, unspecified hip",Y,Y,,,,,,,,,55.0,,,
4699,M00861,"Arthritis due to other bacteria, right knee",Y,Y,,,,,,,,,55.0,,,
4700,M00862,"Arthritis due to other bacteria, left knee",Y,Y,,,,,,,,,55.0,,,
4701,M00869,"Arthritis due to other bacteria, unspecified knee",Y,Y,,,,,,,,,55.0,,,
4702,M00871,"Arthritis due to other bacteria, right ankle and foot",Y,Y,,,,,,,,,55.0,,,
4703,M00872,"Arthritis due to other bacteria, left ankle and foot",Y,Y,,,,,,,,,55.0,,,
4704,M00879,"Arthritis due to other bacteria, unspecified ankle and foot",Y,Y,,,,,,,,,55.0,,,
4705,M0088,"Arthritis due to other bacteria, vertebrae",Y,Y,,,,,,,,,55.0,,,
4706,M0089,Polyarthritis due to other bacteria,Y,Y,,,,,,,,,55.0,,,
4707,M009,"Pyogenic arthritis, unspecified",Y,Y,,,,,,,,,55.0,,,
4708,M01X0,Direct infection of unspecified joint in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4709,M01X11,Direct infection of right shoulder in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4710,M01X12,Direct infection of left shoulder in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4711,M01X19,Direct infection of unspecified shoulder in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4712,M01X21,Direct infection of right elbow in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4713,M01X22,Direct infection of left elbow in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4714,M01X29,Direct infection of unspecified elbow in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4715,M01X31,Direct infection of right wrist in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4716,M01X32,Direct infection of left wrist in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4717,M01X39,Direct infection of unspecified wrist in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4718,M01X41,Direct infection of right hand in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4719,M01X42,Direct infection of left hand in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4720,M01X49,Direct infection of unspecified hand in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4721,M01X51,Direct infection of right hip in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4722,M01X52,Direct infection of left hip in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4723,M01X59,Direct infection of unspecified hip in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4724,M01X61,Direct infection of right knee in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4725,M01X62,Direct infection of left knee in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4726,M01X69,Direct infection of unspecified knee in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4727,M01X71,Direct infection of right ankle and foot in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4728,M01X72,Direct infection of left ankle and foot in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4729,M01X79,Direct infection of unspecified ankle and foot in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4730,M01X8,Direct infection of vertebrae in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4731,M01X9,Direct infection of multiple joints in infectious and parasitic diseases classified elsewhere,Y,Y,,,,,,,,,55.0,,,
4732,M0210,"Postdysenteric arthropathy, unspecified site",Y,Y,,,,,,,,,55.0,,,
4733,M02111,"Postdysenteric arthropathy, right shoulder",Y,Y,,,,,,,,,55.0,,,
4734,M02112,"Postdysenteric arthropathy, left shoulder",Y,Y,,,,,,,,,55.0,,,
4735,M02119,"Postdysenteric arthropathy, unspecified shoulder",Y,Y,,,,,,,,,55.0,,,
4736,M02121,"Postdysenteric arthropathy, right elbow",Y,Y,,,,,,,,,55.0,,,
4737,M02122,"Postdysenteric arthropathy, left elbow",Y,Y,,,,,,,,,55.0,,,
4738,M02129,"Postdysenteric arthropathy, unspecified elbow",Y,Y,,,,,,,,,55.0,,,
4739,M02131,"Postdysenteric arthropathy, right wrist",Y,Y,,,,,,,,,55.0,,,
4740,M02132,"Postdysenteric arthropathy, left wrist",Y,Y,,,,,,,,,55.0,,,
4741,M02139,"Postdysenteric arthropathy, unspecified wrist",Y,Y,,,,,,,,,55.0,,,
4742,M02141,"Postdysenteric arthropathy, right hand",Y,Y,,,,,,,,,55.0,,,
4743,M02142,"Postdysenteric arthropathy, left hand",Y,Y,,,,,,,,,55.0,,,
4744,M02149,"Postdysenteric arthropathy, unspecified hand",Y,Y,,,,,,,,,55.0,,,
4745,M02151,"Postdysenteric arthropathy, right hip",Y,Y,,,,,,,,,55.0,,,
4746,M02152,"Postdysenteric arthropathy, left hip",Y,Y,,,,,,,,,55.0,,,
4747,M02159,"Postdysenteric arthropathy, unspecified hip",Y,Y,,,,,,,,,55.0,,,
4748,M02161,"Postdysenteric arthropathy, right knee",Y,Y,,,,,,,,,55.0,,,
4749,M02162,"Postdysenteric arthropathy, left knee",Y,Y,,,,,,,,,55.0,,,
4750,M02169,"Postdysenteric arthropathy, unspecified knee",Y,Y,,,,,,,,,55.0,,,
4751,M02171,"Postdysenteric arthropathy, right ankle and foot",Y,Y,,,,,,,,,55.0,,,
4752,M02172,"Postdysenteric arthropathy, left ankle and foot",Y,Y,,,,,,,,,55.0,,,
4753,M02179,"Postdysenteric arthropathy, unspecified ankle and foot",Y,Y,,,,,,,,,55.0,,,
4754,M0218,"Postdysenteric arthropathy, vertebrae",Y,Y,,,,,,,,,55.0,,,
4755,M0219,"Postdysenteric arthropathy, multiple sites",Y,Y,,,,,,,,,55.0,,,
4756,M0230,"Reiter's disease, unspecified site",Y,Y,,,,,,,,,57.0,,,
4757,M02311,"Reiter's disease, right shoulder",Y,Y,,,,,,,,,57.0,,,
4758,M02312,"Reiter's disease, left shoulder",Y,Y,,,,,,,,,57.0,,,
4759,M02319,"Reiter's disease, unspecified shoulder",Y,Y,,,,,,,,,57.0,,,
4760,M02321,"Reiter's disease, right elbow",Y,Y,,,,,,,,,57.0,,,
4761,M02322,"Reiter's disease, left elbow",Y,Y,,,,,,,,,57.0,,,
4762,M02329,"Reiter's disease, unspecified elbow",Y,Y,,,,,,,,,57.0,,,
4763,M02331,"Reiter's disease, right wrist",Y,Y,,,,,,,,,57.0,,,
4764,M02332,"Reiter's disease, left wrist",Y,Y,,,,,,,,,57.0,,,
4765,M02339,"Reiter's disease, unspecified wrist",Y,Y,,,,,,,,,57.0,,,
4766,M02341,"Reiter's disease, right hand",Y,Y,,,,,,,,,57.0,,,
4767,M02342,"Reiter's disease, left hand",Y,Y,,,,,,,,,57.0,,,
4768,M02349,"Reiter's disease, unspecified hand",Y,Y,,,,,,,,,57.0,,,
4769,M02351,"Reiter's disease, right hip",Y,Y,,,,,,,,,57.0,,,
4770,M02352,"Reiter's disease, left hip",Y,Y,,,,,,,,,57.0,,,
4771,M02359,"Reiter's disease, unspecified hip",Y,Y,,,,,,,,,57.0,,,
4772,M02361,"Reiter's disease, right knee",Y,Y,,,,,,,,,57.0,,,
4773,M02362,"Reiter's disease, left knee",Y,Y,,,,,,,,,57.0,,,
4774,M02369,"Reiter's disease, unspecified knee",Y,Y,,,,,,,,,57.0,,,
4775,M02371,"Reiter's disease, right ankle and foot",Y,Y,,,,,,,,,57.0,,,
4776,M02372,"Reiter's disease, left ankle and foot",Y,Y,,,,,,,,,57.0,,,
4777,M02379,"Reiter's disease, unspecified ankle and foot",Y,Y,,,,,,,,,57.0,,,
4778,M0238,"Reiter's disease, vertebrae",Y,Y,,,,,,,,,57.0,,,
4779,M0239,"Reiter's disease, multiple sites",Y,Y,,,,,,,,,57.0,,,
4780,M0280,"Other reactive arthropathies, unspecified site",Y,Y,,,,,,,,,55.0,,,
4781,M02811,"Other reactive arthropathies, right shoulder",Y,Y,,,,,,,,,55.0,,,
4782,M02812,"Other reactive arthropathies, left shoulder",Y,Y,,,,,,,,,55.0,,,
4783,M02819,"Other reactive arthropathies, unspecified shoulder",Y,Y,,,,,,,,,55.0,,,
4784,M02821,"Other reactive arthropathies, right elbow",Y,Y,,,,,,,,,55.0,,,
4785,M02822,"Other reactive arthropathies, left elbow",Y,Y,,,,,,,,,55.0,,,
4786,M02829,"Other reactive arthropathies, unspecified elbow",Y,Y,,,,,,,,,55.0,,,
4787,M02831,"Other reactive arthropathies, right wrist",Y,Y,,,,,,,,,55.0,,,
4788,M02832,"Other reactive arthropathies, left wrist",Y,Y,,,,,,,,,55.0,,,
4789,M02839,"Other reactive arthropathies, unspecified wrist",Y,Y,,,,,,,,,55.0,,,
4790,M02841,"Other reactive arthropathies, right hand",Y,Y,,,,,,,,,55.0,,,
4791,M02842,"Other reactive arthropathies, left hand",Y,Y,,,,,,,,,55.0,,,
4792,M02849,"Other reactive arthropathies, unspecified hand",Y,Y,,,,,,,,,55.0,,,
4793,M02851,"Other reactive arthropathies, right hip",Y,Y,,,,,,,,,55.0,,,
4794,M02852,"Other reactive arthropathies, left hip",Y,Y,,,,,,,,,55.0,,,
