obs,icd10,icd10_label,valid_fy,valid_fy,mce_age_condition,mce_sex_condition,mce_age_condition,mce_sex_condition,mce_age_condition,mce_sex_condition,cc_age_split,cc_sex_split,cc,second_cc,third_cc,footnote
1048,C8286,"Other types of follicular lymphoma, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1049,C8287,"Other types of follicular lymphoma, spleen",Y,Y,,,,,,,,,10.0,,,
1050,C8288,"Other types of follicular lymphoma, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1051,C8289,"Other types of follicular lymphoma, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1052,C8290,"Follicular lymphoma, unspecified, unspecified site",Y,Y,,,,,,,,,10.0,,,
1053,C8291,"Follicular lymphoma, unspecified, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1054,C8292,"Follicular lymphoma, unspecified, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1055,C8293,"Follicular lymphoma, unspecified, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1056,C8294,"Follicular lymphoma, unspecified, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1057,C8295,"Follicular lymphoma, unspecified, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1058,C8296,"Follicular lymphoma, unspecified, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1059,C8297,"Follicular lymphoma, unspecified, spleen",Y,Y,,,,,,,,,10.0,,,
1060,C8298,"Follicular lymphoma, unspecified, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1061,C8299,"Follicular lymphoma, unspecified, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1062,C8300,"Small cell B-cell lymphoma, unspecified site",Y,Y,,,,,,,,,10.0,,,
1063,C8301,"Small cell B-cell lymphoma, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1064,C8302,"Small cell B-cell lymphoma, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1065,C8303,"Small cell B-cell lymphoma, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1066,C8304,"Small cell B-cell lymphoma, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1067,C8305,"Small cell B-cell lymphoma, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1068,C8306,"Small cell B-cell lymphoma, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1069,C8307,"Small cell B-cell lymphoma, spleen",Y,Y,,,,,,,,,10.0,,,
1070,C8308,"Small cell B-cell lymphoma, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1071,C8309,"Small cell B-cell lymphoma, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1072,C8310,"Mantle cell lymphoma, unspecified site",Y,Y,,,,,,,,,10.0,,,
1073,C8311,"Mantle cell lymphoma, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1074,C8312,"Mantle cell lymphoma, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1075,C8313,"Mantle cell lymphoma, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1076,C8314,"Mantle cell lymphoma, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1077,C8315,"Mantle cell lymphoma, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1078,C8316,"Mantle cell lymphoma, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1079,C8317,"Mantle cell lymphoma, spleen",Y,Y,,,,,,,,,10.0,,,
1080,C8318,"Mantle cell lymphoma, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1081,C8319,"Mantle cell lymphoma, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1082,C8330,"Diffuse large B-cell lymphoma, unspecified site",Y,Y,,,,,,,,,10.0,,,
1083,C8331,"Diffuse large B-cell lymphoma, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1084,C8332,"Diffuse large B-cell lymphoma, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1085,C8333,"Diffuse large B-cell lymphoma, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1086,C8334,"Diffuse large B-cell lymphoma, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1087,C8335,"Diffuse large B-cell lymphoma, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1088,C8336,"Diffuse large B-cell lymphoma, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1089,C8337,"Diffuse large B-cell lymphoma, spleen",Y,Y,,,,,,,,,10.0,,,
1090,C8338,"Diffuse large B-cell lymphoma, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1091,C8339,"Diffuse large B-cell lymphoma, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1092,C8350,"Lymphoblastic (diffuse) lymphoma, unspecified site",Y,Y,,,,,,,,,10.0,,,
1093,C8351,"Lymphoblastic (diffuse) lymphoma, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1094,C8352,"Lymphoblastic (diffuse) lymphoma, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1095,C8353,"Lymphoblastic (diffuse) lymphoma, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1096,C8354,"Lymphoblastic (diffuse) lymphoma, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1097,C8355,"Lymphoblastic (diffuse) lymphoma, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1098,C8356,"Lymphoblastic (diffuse) lymphoma, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1099,C8357,"Lymphoblastic (diffuse) lymphoma, spleen",Y,Y,,,,,,,,,10.0,,,
1100,C8358,"Lymphoblastic (diffuse) lymphoma, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1101,C8359,"Lymphoblastic (diffuse) lymphoma, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1102,C8370,"Burkitt lymphoma, unspecified site",Y,Y,,,,,,,,,10.0,,,
1103,C8371,"Burkitt lymphoma, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1104,C8372,"Burkitt lymphoma, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1105,C8373,"Burkitt lymphoma, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1106,C8374,"Burkitt lymphoma, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1107,C8375,"Burkitt lymphoma, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1108,C8376,"Burkitt lymphoma, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1109,C8377,"Burkitt lymphoma, spleen",Y,Y,,,,,,,,,10.0,,,
1110,C8378,"Burkitt lymphoma, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1111,C8379,"Burkitt lymphoma, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1112,C8380,"Other non-follicular lymphoma, unspecified site",Y,Y,,,,,,,,,10.0,,,
1113,C8381,"Other non-follicular lymphoma, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1114,C8382,"Other non-follicular lymphoma, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1115,C8383,"Other non-follicular lymphoma, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1116,C8384,"Other non-follicular lymphoma, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1117,C8385,"Other non-follicular lymphoma, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1118,C8386,"Other non-follicular lymphoma, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1119,C8387,"Other non-follicular lymphoma, spleen",Y,Y,,,,,,,,,10.0,,,
1120,C8388,"Other non-follicular lymphoma, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1121,C8389,"Other non-follicular lymphoma, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1122,C8390,"Non-follicular (diffuse) lymphoma, unspecified, unspecified site",Y,Y,,,,,,,,,10.0,,,
1123,C8391,"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1124,C8392,"Non-follicular (diffuse) lymphoma, unspecified, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1125,C8393,"Non-follicular (diffuse) lymphoma, unspecified, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1126,C8394,"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1127,C8395,"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1128,C8396,"Non-follicular (diffuse) lymphoma, unspecified, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1129,C8397,"Non-follicular (diffuse) lymphoma, unspecified, spleen",Y,Y,,,,,,,,,10.0,,,
1130,C8398,"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1131,C8399,"Non-follicular (diffuse) lymphoma, unspecified, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1132,C8400,"Mycosis fungoides, unspecified site",Y,Y,,,,,,,,,10.0,,,
1133,C8401,"Mycosis fungoides, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1134,C8402,"Mycosis fungoides, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1135,C8403,"Mycosis fungoides, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1136,C8404,"Mycosis fungoides, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1137,C8405,"Mycosis fungoides, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1138,C8406,"Mycosis fungoides, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1139,C8407,"Mycosis fungoides, spleen",Y,Y,,,,,,,,,10.0,,,
1140,C8408,"Mycosis fungoides, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1141,C8409,"Mycosis fungoides, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1142,C8410,"Sezary disease, unspecified site",Y,Y,,,,,,,,,10.0,,,
1143,C8411,"Sezary disease, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1144,C8412,"Sezary disease, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1145,C8413,"Sezary disease, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1146,C8414,"Sezary disease, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1147,C8415,"Sezary disease, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1148,C8416,"Sezary disease, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1149,C8417,"Sezary disease, spleen",Y,Y,,,,,,,,,10.0,,,
1150,C8418,"Sezary disease, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1151,C8419,"Sezary disease, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1152,C8440,"Peripheral T-cell lymphoma, not classified, unspecified site",Y,Y,,,,,,,,,10.0,,,
1153,C8441,"Peripheral T-cell lymphoma, not classified, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1154,C8442,"Peripheral T-cell lymphoma, not classified, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1155,C8443,"Peripheral T-cell lymphoma, not classified, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1156,C8444,"Peripheral T-cell lymphoma, not classified, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1157,C8445,"Peripheral T-cell lymphoma, not classified, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1158,C8446,"Peripheral T-cell lymphoma, not classified, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1159,C8447,"Peripheral T-cell lymphoma, not classified, spleen",Y,Y,,,,,,,,,10.0,,,
1160,C8448,"Peripheral T-cell lymphoma, not classified, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1161,C8449,"Peripheral T-cell lymphoma, not classified, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1162,C8460,"Anaplastic large cell lymphoma, ALK-positive, unspecified site",Y,Y,,,,,,,,,10.0,,,
1163,C8461,"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1164,C8462,"Anaplastic large cell lymphoma, ALK-positive, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1165,C8463,"Anaplastic large cell lymphoma, ALK-positive, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1166,C8464,"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1167,C8465,"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1168,C8466,"Anaplastic large cell lymphoma, ALK-positive, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1169,C8467,"Anaplastic large cell lymphoma, ALK-positive, spleen",Y,Y,,,,,,,,,10.0,,,
1170,C8468,"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1171,C8469,"Anaplastic large cell lymphoma, ALK-positive, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1172,C8470,"Anaplastic large cell lymphoma, ALK-negative, unspecified site",Y,Y,,,,,,,,,10.0,,,
1173,C8471,"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1174,C8472,"Anaplastic large cell lymphoma, ALK-negative, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1175,C8473,"Anaplastic large cell lymphoma, ALK-negative, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1176,C8474,"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1177,C8475,"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1178,C8476,"Anaplastic large cell lymphoma, ALK-negative, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1179,C8477,"Anaplastic large cell lymphoma, ALK-negative, spleen",Y,Y,,,,,,,,,10.0,,,
1180,C8478,"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1181,C8479,"Anaplastic large cell lymphoma, ALK-negative, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1182,C847A,"Anaplastic large cell lymphoma, ALK-negative, breast",N,Y,,,,,,,,,10.0,,,
1183,C8490,"Mature T/NK-cell lymphomas, unspecified, unspecified site",Y,Y,,,,,,,,,10.0,,,
1184,C8491,"Mature T/NK-cell lymphomas, unspecified, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1185,C8492,"Mature T/NK-cell lymphomas, unspecified, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1186,C8493,"Mature T/NK-cell lymphomas, unspecified, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1187,C8494,"Mature T/NK-cell lymphomas, unspecified, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1188,C8495,"Mature T/NK-cell lymphomas, unspecified, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1189,C8496,"Mature T/NK-cell lymphomas, unspecified, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1190,C8497,"Mature T/NK-cell lymphomas, unspecified, spleen",Y,Y,,,,,,,,,10.0,,,
1191,C8498,"Mature T/NK-cell lymphomas, unspecified, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1192,C8499,"Mature T/NK-cell lymphomas, unspecified, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1193,C84A0,"Cutaneous T-cell lymphoma, unspecified, unspecified site",Y,Y,,,,,,,,,10.0,,,
1194,C84A1,"Cutaneous T-cell lymphoma, unspecified lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1195,C84A2,"Cutaneous T-cell lymphoma, unspecified, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1196,C84A3,"Cutaneous T-cell lymphoma, unspecified, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1197,C84A4,"Cutaneous T-cell lymphoma, unspecified, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1198,C84A5,"Cutaneous T-cell lymphoma, unspecified, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1199,C84A6,"Cutaneous T-cell lymphoma, unspecified, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1200,C84A7,"Cutaneous T-cell lymphoma, unspecified, spleen",Y,Y,,,,,,,,,10.0,,,
1201,C84A8,"Cutaneous T-cell lymphoma, unspecified, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1202,C84A9,"Cutaneous T-cell lymphoma, unspecified, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1203,C84Z0,"Other mature T/NK-cell lymphomas, unspecified site",Y,Y,,,,,,,,,10.0,,,
1204,C84Z1,"Other mature T/NK-cell lymphomas, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1205,C84Z2,"Other mature T/NK-cell lymphomas, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1206,C84Z3,"Other mature T/NK-cell lymphomas, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1207,C84Z4,"Other mature T/NK-cell lymphomas, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1208,C84Z5,"Other mature T/NK-cell lymphomas, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1209,C84Z6,"Other mature T/NK-cell lymphomas, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1210,C84Z7,"Other mature T/NK-cell lymphomas, spleen",Y,Y,,,,,,,,,10.0,,,
1211,C84Z8,"Other mature T/NK-cell lymphomas, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1212,C84Z9,"Other mature T/NK-cell lymphomas, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1213,C8510,"Unspecified B-cell lymphoma, unspecified site",Y,Y,,,,,,,,,10.0,,,
1214,C8511,"Unspecified B-cell lymphoma, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1215,C8512,"Unspecified B-cell lymphoma, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1216,C8513,"Unspecified B-cell lymphoma, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1217,C8514,"Unspecified B-cell lymphoma, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1218,C8515,"Unspecified B-cell lymphoma, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1219,C8516,"Unspecified B-cell lymphoma, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1220,C8517,"Unspecified B-cell lymphoma, spleen",Y,Y,,,,,,,,,10.0,,,
1221,C8518,"Unspecified B-cell lymphoma, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1222,C8519,"Unspecified B-cell lymphoma, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1223,C8520,"Mediastinal (thymic) large B-cell lymphoma, unspecified site",Y,Y,,,,,,,,,10.0,,,
1224,C8521,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1225,C8522,"Mediastinal (thymic) large B-cell lymphoma, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1226,C8523,"Mediastinal (thymic) large B-cell lymphoma, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1227,C8524,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1228,C8525,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1229,C8526,"Mediastinal (thymic) large B-cell lymphoma, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1230,C8527,"Mediastinal (thymic) large B-cell lymphoma, spleen",Y,Y,,,,,,,,,10.0,,,
1231,C8528,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1232,C8529,"Mediastinal (thymic) large B-cell lymphoma, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1233,C8580,"Other specified types of non-Hodgkin lymphoma, unspecified site",Y,Y,,,,,,,,,10.0,,,
1234,C8581,"Other specified types of non-Hodgkin lymphoma, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1235,C8582,"Other specified types of non-Hodgkin lymphoma, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1236,C8583,"Other specified types of non-Hodgkin lymphoma, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1237,C8584,"Other specified types of non-Hodgkin lymphoma, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1238,C8585,"Other specified types of non-Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1239,C8586,"Other specified types of non-Hodgkin lymphoma, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1240,C8587,"Other specified types of non-Hodgkin lymphoma, spleen",Y,Y,,,,,,,,,10.0,,,
1241,C8588,"Other specified types of non-Hodgkin lymphoma, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1242,C8589,"Other specified types of non-Hodgkin lymphoma, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1243,C8590,"Non-Hodgkin lymphoma, unspecified, unspecified site",Y,Y,,,,,,,,,10.0,,,
1244,C8591,"Non-Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",Y,Y,,,,,,,,,10.0,,,
1245,C8592,"Non-Hodgkin lymphoma, unspecified, intrathoracic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1246,C8593,"Non-Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes",Y,Y,,,,,,,,,10.0,,,
1247,C8594,"Non-Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",Y,Y,,,,,,,,,10.0,,,
1248,C8595,"Non-Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb",Y,Y,,,,,,,,,10.0,,,
1249,C8596,"Non-Hodgkin lymphoma, unspecified, intrapelvic lymph nodes",Y,Y,,,,,,,,,10.0,,,
1250,C8597,"Non-Hodgkin lymphoma, unspecified, spleen",Y,Y,,,,,,,,,10.0,,,
1251,C8598,"Non-Hodgkin lymphoma, unspecified, lymph nodes of multiple sites",Y,Y,,,,,,,,,10.0,,,
1252,C8599,"Non-Hodgkin lymphoma, unspecified, extranodal and solid organ sites",Y,Y,,,,,,,,,10.0,,,
1253,C860,"Extranodal NK/T-cell lymphoma, nasal type",Y,Y,,,,,,,,,10.0,,,
1254,C861,Hepatosplenic T-cell lymphoma,Y,Y,,,,,,,,,10.0,,,
1255,C862,Enteropathy-type (intestinal) T-cell lymphoma,Y,Y,,,,,,,,,10.0,,,
1256,C863,Subcutaneous panniculitis-like T-cell lymphoma,Y,Y,,,,,,,,,10.0,,,
1257,C864,Blastic NK-cell lymphoma,Y,Y,,,,,,,,,10.0,,,
1258,C865,Angioimmunoblastic T-cell lymphoma,Y,Y,,,,,,,,,10.0,,,
1259,C866,Primary cutaneous CD30-positive T-cell proliferations,Y,Y,,,,,,,,,10.0,,,
1260,C880,Waldenstrom macroglobulinemia,Y,Y,,,,,,,,,10.0,,,
1261,C882,Heavy chain disease,Y,Y,,,,,,,,,10.0,,,
1262,C883,Immunoproliferative small intestinal disease,Y,Y,,,,,,,,,10.0,,,
1263,C884,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],Y,Y,,,,,,,,,10.0,,,
1264,C888,Other malignant immunoproliferative diseases,Y,Y,,,,,,,,,10.0,,,
1265,C889,"Malignant immunoproliferative disease, unspecified",Y,Y,,,,,,,,,10.0,,,
1266,C9000,Multiple myeloma not having achieved remission,Y,Y,,,,,,,,,9.0,,,
1267,C9001,Multiple myeloma in remission,Y,Y,,,,,,,,,9.0,,,
1268,C9002,Multiple myeloma in relapse,Y,Y,,,,,,,,,9.0,,,
1269,C9010,Plasma cell leukemia not having achieved remission,Y,Y,,,,,,,,,9.0,,,
1270,C9011,Plasma cell leukemia in remission,Y,Y,,,,,,,,,9.0,,,
1271,C9012,Plasma cell leukemia in relapse,Y,Y,,,,,,,,,9.0,,,
1272,C9020,Extramedullary plasmacytoma not having achieved remission,Y,Y,,,,,,,,,9.0,,,
1273,C9021,Extramedullary plasmacytoma in remission,Y,Y,,,,,,,,,9.0,,,
1274,C9022,Extramedullary plasmacytoma in relapse,Y,Y,,,,,,,,,9.0,,,
1275,C9030,Solitary plasmacytoma not having achieved remission,Y,Y,,,,,,,,,10.0,,,
1276,C9031,Solitary plasmacytoma in remission,Y,Y,,,,,,,,,10.0,,,
1277,C9032,Solitary plasmacytoma in relapse,Y,Y,,,,,,,,,10.0,,,
1278,C9100,Acute lymphoblastic leukemia not having achieved remission,Y,Y,,,,,,,age >= 18,,8.0,,,
1279,C9100,Acute lymphoblastic leukemia not having achieved remission,Y,Y,,,,,,,age < 18,,9.0,,,
1280,C9101,"Acute lymphoblastic leukemia, in remission",Y,Y,,,,,,,age >= 18,,8.0,,,
1281,C9101,"Acute lymphoblastic leukemia, in remission",Y,Y,,,,,,,age < 18,,9.0,,,
1282,C9102,"Acute lymphoblastic leukemia, in relapse",Y,Y,,,,,,,age >= 18,,8.0,,,
1283,C9102,"Acute lymphoblastic leukemia, in relapse",Y,Y,,,,,,,age < 18,,9.0,,,
1284,C9110,Chronic lymphocytic leukemia of B-cell type not having achieved remission,Y,Y,,,,,,,,,10.0,,,
1285,C9111,Chronic lymphocytic leukemia of B-cell type in remission,Y,Y,,,,,,,,,10.0,,,
